iter	RMSE
1665	1.859657517
1666	1.859471186
1667	1.859238121
1668	1.858997878
1669	1.858405127
1670	1.858326427
1671	1.857825694
1672	1.857822604
1673	1.857723294
1674	1.857525097
1675	1.857172976
1676	1.856967318
1677	1.856090813
1678	1.855166974
1679	1.855025788
1680	1.854688142
1681	1.854391586
1682	1.854006355
1683	1.85389871
1684	1.853679868
1685	1.853604223
1686	1.853598528
1687	1.852163557
1688	1.851759528
1689	1.85068066
1690	1.850663192
1691	1.850056357
1692	1.849667882
1693	1.8488444
1694	1.848225545
1695	1.847207526
1696	1.847034928
1697	1.846800093
1698	1.845805224
1699	1.845679528
1700	1.844752083
1701	1.844707864
1702	1.844401397
1703	1.844150361
1704	1.844111701
1705	1.843646896
1706	1.843403942
1707	1.842910675
1708	1.842896212
1709	1.842338816
1710	1.84206632
1711	1.841948196
1712	1.841734289
1713	1.841590571
1714	1.841220427
1715	1.840869999
1716	1.839812028
1717	1.83951762
1718	1.839287248
1719	1.839111041
1720	1.838772985
1721	1.838301844
1722	1.837986785
1723	1.836924599
1724	1.836650812
1725	1.836213967
1726	1.836196526
1727	1.83617624
1728	1.835971803
1729	1.835681713
1730	1.835154841
1731	1.834890803
1732	1.83431734
1733	1.834194366
1734	1.83418831
1735	1.834180244
1736	1.832399407
1737	1.832240482
1738	1.832045305
1739	1.831141026
1740	1.830634861
1741	1.830239396
1742	1.828414839
1743	1.828203243
1744	1.828076778
1745	1.827973874
1746	1.827848562
1747	1.827746319
1748	1.826672624
1749	1.826611142
1750	1.826457126
1751	1.826230588
1752	1.825566835
1753	1.825347523
1754	1.824916037
1755	1.824578412
1756	1.824244508
1757	1.824009497
1758	1.823560765
1759	1.823148389
1760	1.822825103
1761	1.821912881
1762	1.821176298
1763	1.821142014
1764	1.820876181
1765	1.820602509
1766	1.820426401
1767	1.820168951
1768	1.818530633
1769	1.818340226
1770	1.818299855
1771	1.817986491
1772	1.817659158
1773	1.817350836
1774	1.816943856
1775	1.816447247
1776	1.816437711
1777	1.816112092
1778	1.815175577
1779	1.814874465
1780	1.81435935
1781	1.814079289
1782	1.813838528
1783	1.813388276
1784	1.813246611
1785	1.811582171
1786	1.811311945
1787	1.810823692
1788	1.810032231
1789	1.810024811
1790	1.809989003
1791	1.809863245
1792	1.809625071
1793	1.809588552
1794	1.809464733
1795	1.809455721
1796	1.809331683
1797	1.809315554
1798	1.809246909
1799	1.808488971
1800	1.806098483
1801	1.805815386
1802	1.805432651
1803	1.805418576
1804	1.805410391
1805	1.805393298
1806	1.80507286
1807	1.804615995
1808	1.804502777
1809	1.804413214
1810	1.804259136
1811	1.803734652
1812	1.803331283
1813	1.803310699
1814	1.803304905
1815	1.803060287
1816	1.802836392
1817	1.802738803
1818	1.802631594
1819	1.802608231
1820	1.802119872
1821	1.801654231
1822	1.801465402
1823	1.801148478
1824	1.800881572
1825	1.800797767
1826	1.800549818
1827	1.800518183
1828	1.800516408
1829	1.800467001
1830	1.8002929
1831	1.799937575
1832	1.798521584
1833	1.798506539
1834	1.798202126
1835	1.797961782
1836	1.79793748
1837	1.797831772
1838	1.797825277
1839	1.797824864
1840	1.797516651
1841	1.796520181
1842	1.796505281
1843	1.796267047
1844	1.796138009
1845	1.795911939
1846	1.795550327
1847	1.795152857
1848	1.794519858
1849	1.79429493
1850	1.794278301
1851	1.794271797
1852	1.794131175
1853	1.794108527
1854	1.793933307
1855	1.793847625
1856	1.793654326
1857	1.793596313
1858	1.79318285
1859	1.793068211
1860	1.792714277
1861	1.792218724
1862	1.791805123
1863	1.791636586
1864	1.791332275
1865	1.790677141
1866	1.790539567
1867	1.790178609
1868	1.789893501
1869	1.789420168
1870	1.789164173
1871	1.788719327
1872	1.788623504
1873	1.788345017
1874	1.788076065
1875	1.787399524
1876	1.787219953
1877	1.787035315
1878	1.786809969
1879	1.786622858
1880	1.786536732
1881	1.786329062
1882	1.78628569
1883	1.785063032
1884	1.784723575
1885	1.783913382
1886	1.783783667
1887	1.783782717
1888	1.783575768
1889	1.783334845
1890	1.783319871
1891	1.782745897
1892	1.782669262
1893	1.78266491
1894	1.782347838
1895	1.782205493
1896	1.782052395
1897	1.782048086
1898	1.781927253
1899	1.781744342
1900	1.781571139
1901	1.781466279
1902	1.781333172
1903	1.781042207
1904	1.780936228
1905	1.78062209
1906	1.780411576
1907	1.779951884
1908	1.779687585
1909	1.779566003
1910	1.779074837
1911	1.778435413
1912	1.778117324
1913	1.778112929
1914	1.777876032
1915	1.777875331
1916	1.777800155
1917	1.777608402
1918	1.777549367
1919	1.777451093
1920	1.776814019
1921	1.776601725
1922	1.776252897
1923	1.776060005
1924	1.77565063
1925	1.77563818
1926	1.775155674
1927	1.774785452
1928	1.774734496
1929	1.774569303
1930	1.774362077
1931	1.774098139
1932	1.773694286
1933	1.773361224
1934	1.773109091
1935	1.772796886
1936	1.772784211
1937	1.772425996
1938	1.772089478
1939	1.7720778
1940	1.771684899
1941	1.770711222
1942	1.770588535
1943	1.770429205
1944	1.770068338
1945	1.769676092
1946	1.769227038
1947	1.768901894
1948	1.768695184
1949	1.768169026
1950	1.767763324
1951	1.767568382
1952	1.767311129
1953	1.767149365
1954	1.766892795
1955	1.766835882
1956	1.766729504
1957	1.766441564
1958	1.766135695
1959	1.766125761
1960	1.765758676
1961	1.765177731
1962	1.765172585
1963	1.764909513
1964	1.764326686
1965	1.763864739
1966	1.763180243
1967	1.762982708
1968	1.76223108
1969	1.762218803
1970	1.762209056
1971	1.762139946
1972	1.762128307
1973	1.762118537
1974	1.762060945
1975	1.760612955
1976	1.760446363
1977	1.760440698
1978	1.760401105
1979	1.760127729
1980	1.759639236
1981	1.75923478
1982	1.759226069
1983	1.7589262
1984	1.757739469
1985	1.757596446
1986	1.757516578
1987	1.757431085
1988	1.757280486
1989	1.756860551
1990	1.755799586
1991	1.755641284
1992	1.75494596
1993	1.754829568
1994	1.754570889
1995	1.754433599
1996	1.754423337
1997	1.753940953
1998	1.753696629
1999	1.7534719
2000	1.753255268
2001	1.753093091
2002	1.752935206
2003	1.752587976
2004	1.752199548
2005	1.752072761
2006	1.751828985
2007	1.751668826
2008	1.751340956
2009	1.75109058
2010	1.750989313
2011	1.749686727
2012	1.749600068
2013	1.748857914
2014	1.748701465
2015	1.748123837
2016	1.747707664
2017	1.74756178
2018	1.74744036
2019	1.74743645
2020	1.746633458
2021	1.746454018
2022	1.74629057
2023	1.746071623
2024	1.745988193
2025	1.745759325
2026	1.745470984
2027	1.745286541
2028	1.744851416
2029	1.744665943
2030	1.744169392
2031	1.743525347
2032	1.74321509
2033	1.74246345
2034	1.742185864
2035	1.741952577
2036	1.741147491
2037	1.741011834
2038	1.7406984
2039	1.740474296
2040	1.740216354
2041	1.739581979
2042	1.73929487
2043	1.739106202
2044	1.739030465
2045	1.739020229
2046	1.738813919
2047	1.738663458
2048	1.738639494
2049	1.738436067
2050	1.738433207
2051	1.737555068
2052	1.737304529
2053	1.736979794
2054	1.736965242
2055	1.736785564
2056	1.736754519
2057	1.736751187
2058	1.73626862
2059	1.736078857
2060	1.736007621
2061	1.735789168
2062	1.735599023
2063	1.735226595
2064	1.735133399
2065	1.734882508
2066	1.734871104
2067	1.734710434
2068	1.734327733
2069	1.734318438
2070	1.73374602
2071	1.732560801
2072	1.732404868
2073	1.732401218
2074	1.732241671
2075	1.732156554
2076	1.732146919
2077	1.731850761
2078	1.731650147
2079	1.731505273
2080	1.731070445
2081	1.730854791
2082	1.730838865
2083	1.730705364
2084	1.730606985
2085	1.730499132
2086	1.730470455
2087	1.730349609
2088	1.730148864
2089	1.73005382
2090	1.729915958
2091	1.729087653
2092	1.729074152
2093	1.728929769
2094	1.728690178
2095	1.728361446
2096	1.728239111
2097	1.728019519
2098	1.728016111
2099	1.727944488
2100	1.727765272
2101	1.727605149
2102	1.72691848
2103	1.72655332
2104	1.726545922
2105	1.726436153
2106	1.726338993
2107	1.726247612
2108	1.726240528
2109	1.726022165
2110	1.725890221
2111	1.725348548
2112	1.724917283
2113	1.72488592
2114	1.724659983
2115	1.724384804
2116	1.724269694
2117	1.724031098
2118	1.724028599
2119	1.723889354
2120	1.723731131
2121	1.723586577
2122	1.723356392
2123	1.72296414
2124	1.722498541
2125	1.72233985
2126	1.722154494
2127	1.721979194
2128	1.721974996
2129	1.721633821
2130	1.721140234
2131	1.72088381
2132	1.720726983
2133	1.720663566
2134	1.72012418
2135	1.720117343
2136	1.719800457
2137	1.719644461
2138	1.71917039
2139	1.71913436
2140	1.719102947
2141	1.718668003
2142	1.718535604
2143	1.718531905
2144	1.718258189
2145	1.718168372
2146	1.718048012
2147	1.717389854
2148	1.717361575
2149	1.717190044
2150	1.717127836
2151	1.717072591
2152	1.716688818
2153	1.716454222
2154	1.716295587
2155	1.716124145
2156	1.716099741
2157	1.71550264
2158	1.715475567
2159	1.714933385
2160	1.714827863
2161	1.714395561
2162	1.714271691
2163	1.714096325
2164	1.713826321
2165	1.713816557
2166	1.71357482
2167	1.713380916
2168	1.713371773
2169	1.71331994
2170	1.713269639
2171	1.712926331
2172	1.71250732
2173	1.712385998
2174	1.712000735
2175	1.711810354
2176	1.711640656
2177	1.711280212
2178	1.710972869
2179	1.710951453
2180	1.710889178
2181	1.710470252
2182	1.710259798
2183	1.710249992
2184	1.710216706
2185	1.710197081
2186	1.709774617
2187	1.709533632
2188	1.709359469
2189	1.709198647
2190	1.709188796
2191	1.708502922
2192	1.708371708
2193	1.707820871
2194	1.706987419
2195	1.706694483
2196	1.706549017
2197	1.706456435
2198	1.706202761
2199	1.70600548
2200	1.705467929
2201	1.705180488
2202	1.704985899
2203	1.704801401
2204	1.704712269
2205	1.7044981
2206	1.704319826
2207	1.704168223
2208	1.704134658
2209	1.70394719
2210	1.703726978
2211	1.703708823
2212	1.703617397
2213	1.703527892
2214	1.703034916
2215	1.702212086
2216	1.701695014
2217	1.701687521
2218	1.701537828
2219	1.700998125
2220	1.700710765
2221	1.700682399
2222	1.700332122
2223	1.700188485
2224	1.700058239
2225	1.699999343
2226	1.699947726
2227	1.699743093
2228	1.699555667
2229	1.699071805
2230	1.698638982
2231	1.698456663
2232	1.69838362
2233	1.697989078
2234	1.69737341
2235	1.697171667
2236	1.696971168
2237	1.696914133
2238	1.696449324
2239	1.696445515
2240	1.696384961
2241	1.696377879
2242	1.696103983
2243	1.695872435
2244	1.695435479
2245	1.695232563
2246	1.69502278
2247	1.694954663
2248	1.694901993
2249	1.694768946
2250	1.694613181
2251	1.694524265
2252	1.694188704
2253	1.694002097
2254	1.693624995
2255	1.693282384
2256	1.693247595
2257	1.693195908
2258	1.693013063
2259	1.692508289
2260	1.692489131
2261	1.692367655
2262	1.692349292
2263	1.692141563
2264	1.692087339
2265	1.691909055
2266	1.69148245
2267	1.691190739
2268	1.690681405
2269	1.690428368
2270	1.690215361
2271	1.689794485
2272	1.689628004
2273	1.689376407
2274	1.688725007
2275	1.688717326
2276	1.688115686
2277	1.688044647
2278	1.687921452
2279	1.687173476
2280	1.686723511
2281	1.686544708
2282	1.686203646
2283	1.685933989
2284	1.685911299
2285	1.684867573
2286	1.684675024
2287	1.684665213
2288	1.684310473
2289	1.684242409
2290	1.683425117
2291	1.683422695
2292	1.683242867
2293	1.68301163
2294	1.682933484
2295	1.682848965
2296	1.682763216
2297	1.682567423
2298	1.681791575
2299	1.68133533
2300	1.680776548
2301	1.68006778
2302	1.678857982
2303	1.678747629
2304	1.678729327
2305	1.678619971
2306	1.678575987
2307	1.678439819
2308	1.678334222
2309	1.67802328
2310	1.677758966
2311	1.677628831
2312	1.677590028
2313	1.677477801
2314	1.677142324
2315	1.676951101
2316	1.676905885
2317	1.676880919
2318	1.676873177
2319	1.67667428
2320	1.676666969
2321	1.676303625
2322	1.676278757
2323	1.675488098
2324	1.675285384
2325	1.675181462
2326	1.675055468
2327	1.674997522
2328	1.674848816
2329	1.67482488
2330	1.673619795
2331	1.673366973
2332	1.673200036
2333	1.673136563
2334	1.67312093
2335	1.67308198
2336	1.672341067
2337	1.672284296
2338	1.672057587
2339	1.670620632
2340	1.670399818
2341	1.670331819
2342	1.670104445
2343	1.669383945
2344	1.669222534
2345	1.669160905
2346	1.669143591
2347	1.668975052
2348	1.668903691
2349	1.668489756
2350	1.667492339
2351	1.667487182
2352	1.667292311
2353	1.666237976
2354	1.665637266
2355	1.665436251
2356	1.665375429
2357	1.665088673
2358	1.664814991
2359	1.664659782
2360	1.664594717
2361	1.664457084
2362	1.664239179
2363	1.66386459
2364	1.663610969
2365	1.663413443
2366	1.663394279
2367	1.663390093
2368	1.663184129
2369	1.663139541
2370	1.662841824
2371	1.662805638
2372	1.662391393
2373	1.662286842
2374	1.662103207
2375	1.661950478
2376	1.661812033
2377	1.660903678
2378	1.66049301
2379	1.6604873
2380	1.660362306
2381	1.659455274
2382	1.658833909
2383	1.658801143
2384	1.658439659
2385	1.658192876
2386	1.65791925
2387	1.657910003
2388	1.657269811
2389	1.657256438
2390	1.657155322
2391	1.656933389
2392	1.656777074
2393	1.656617183
2394	1.656458105
2395	1.656399637
2396	1.656162629
2397	1.656066201
2398	1.656005275
2399	1.6555979
2400	1.655487198
2401	1.655299479
2402	1.654869125
2403	1.654352749
2404	1.654133687
2405	1.654129296
2406	1.65402558
2407	1.653893911
2408	1.653740496
2409	1.65357178
2410	1.653452829
2411	1.653114719
2412	1.651836742
2413	1.651406386
2414	1.651157981
2415	1.651058188
2416	1.650898808
2417	1.650802362
2418	1.650784376
2419	1.650689192
2420	1.650215335
2421	1.649996279
2422	1.649985591
2423	1.649704861
2424	1.649640964
2425	1.649431941
2426	1.649422608
2427	1.649209089
2428	1.648707704
2429	1.648544926
2430	1.648433881
2431	1.648413518
2432	1.647582158
2433	1.647291196
2434	1.64717133
2435	1.646946267
2436	1.646711731
2437	1.646617291
2438	1.645304906
2439	1.645254836
2440	1.644883179
2441	1.644872744
2442	1.644798611
2443	1.644717349
2444	1.644304979
2445	1.644039621
2446	1.643546081
2447	1.643538338
2448	1.643163043
2449	1.64309057
2450	1.643085604
2451	1.643049059
2452	1.642695082
2453	1.642571874
2454	1.642565914
2455	1.642561157
2456	1.642340863
2457	1.642285326
2458	1.642280931
2459	1.642120622
2460	1.642115758
2461	1.642080218
2462	1.642047989
2463	1.641877492
2464	1.641735133
2465	1.641445743
2466	1.641410037
2467	1.641405849
2468	1.641004821
2469	1.640913576
2470	1.640869438
2471	1.64062992
2472	1.64021779
2473	1.639885346
2474	1.638405033
2475	1.638292177
2476	1.638207279
2477	1.637770613
2478	1.637766591
2479	1.637620853
2480	1.637528331
2481	1.637275383
2482	1.637255981
2483	1.636893104
2484	1.636613887
2485	1.635897564
2486	1.635847938
2487	1.635842017
2488	1.635609675
2489	1.635311307
2490	1.635082147
2491	1.635079841
2492	1.634491885
2493	1.634169954
2494	1.63416186
2495	1.634158501
2496	1.634142096
2497	1.633999405
2498	1.633890267
2499	1.633706333
2500	1.633704128
2501	1.633486553
2502	1.633291668
2503	1.633149862
2504	1.633007859
2505	1.632724254
2506	1.63271951
2507	1.63255853
2508	1.632332502
2509	1.632059304
2510	1.632054907
2511	1.63198292
2512	1.631869188
2513	1.631582702
2514	1.631394657
2515	1.630990192
2516	1.630816221
2517	1.63058713
2518	1.630380764
2519	1.630373245
2520	1.630196935
2521	1.629956416
2522	1.629468062
2523	1.629278057
2524	1.62903431
2525	1.628956263
2526	1.628943079
2527	1.628768544
2528	1.628737378
2529	1.628644466
2530	1.628615883
2531	1.628375234
2532	1.628236062
2533	1.627468504
2534	1.62743817
2535	1.627410942
2536	1.627354476
2537	1.627331965
2538	1.627327294
2539	1.627059858
2540	1.626878269
2541	1.626809716
2542	1.626598107
2543	1.626284149
2544	1.626223858
2545	1.626219093
2546	1.62519781
2547	1.625149316
2548	1.624618806
2549	1.624507821
2550	1.624184382
2551	1.623996805
2552	1.62341024
2553	1.623139227
2554	1.623069863
2555	1.622465871
2556	1.622461304
2557	1.621840893
2558	1.621533139
2559	1.621387959
2560	1.621373423
2561	1.621342082
2562	1.621042517
2563	1.621003293
2564	1.620597452
2565	1.620406483
2566	1.620383096
2567	1.620098738
2568	1.620053064
2569	1.619954506
2570	1.619854048
2571	1.61982235
2572	1.619220224
2573	1.618949543
2574	1.618718049
2575	1.617787593
2576	1.617646984
2577	1.617359978
2578	1.61721517
2579	1.61718623
2580	1.617072518
2581	1.616046973
2582	1.616028031
2583	1.615540308
2584	1.615346359
2585	1.61530401
2586	1.615116817
2587	1.613867061
2588	1.613764195
2589	1.613610904
2590	1.612861085
2591	1.612130244
2592	1.611114864
2593	1.611017767
2594	1.610851881
2595	1.61067414
2596	1.610583308
2597	1.610471522
2598	1.610295758
2599	1.610193158
2600	1.610100442
2601	1.610090193
2602	1.610079807
2603	1.61007024
2604	1.609943394
2605	1.609801629
2606	1.609788639
2607	1.609742218
2608	1.609722749
2609	1.609560827
2610	1.609450339
2611	1.608661835
2612	1.608408193
2613	1.60817226
2614	1.608093609
2615	1.607483757
2616	1.607305046
2617	1.607255328
2618	1.607245645
2619	1.607169187
2620	1.607116211
2621	1.606785752
2622	1.606781417
2623	1.606611277
2624	1.606157562
2625	1.605290191
2626	1.605018675
2627	1.604910588
2628	1.604654797
2629	1.604565018
2630	1.604464474
2631	1.60439081
2632	1.603364027
2633	1.603207336
2634	1.602888917
2635	1.60226671
2636	1.601846078
2637	1.601776197
2638	1.60134451
2639	1.600270834
2640	1.600048375
2641	1.599992347
2642	1.599494627
2643	1.599167988
2644	1.598839245
2645	1.598732215
2646	1.598542145
2647	1.598470298
2648	1.598468562
2649	1.597904604
2650	1.597523073
2651	1.597340184
2652	1.596622443
2653	1.596451356
2654	1.59616282
2655	1.596027429
2656	1.595967841
2657	1.595362506
2658	1.595238364
2659	1.595033588
2660	1.594967718
2661	1.594806775
2662	1.594790176
2663	1.594647599
2664	1.59453072
2665	1.594435232
2666	1.594421065
2667	1.594336966
2668	1.594199759
2669	1.594079278
2670	1.593970674
2671	1.593825753
2672	1.593529368
2673	1.5933813
2674	1.59331197
2675	1.593093824
2676	1.592947441
2677	1.5928981
2678	1.592818998
2679	1.592571033
2680	1.592403124
2681	1.592329968
2682	1.592230069
2683	1.592086672
2684	1.591898315
2685	1.591831878
2686	1.591764645
2687	1.591675959
2688	1.591663791
2689	1.591504516
2690	1.590981339
2691	1.590523619
2692	1.590450846
2693	1.590386545
2694	1.590174206
2695	1.590106119
2696	1.58980608
2697	1.589638117
2698	1.58939751
2699	1.589199209
2700	1.589125238
2701	1.588216876
2702	1.58804743
2703	1.587874576
2704	1.587800052
2705	1.587513001
2706	1.587450484
2707	1.587371871
2708	1.587223042
2709	1.586987514
2710	1.586797856
2711	1.586744445
2712	1.586680858
2713	1.586465116
2714	1.5856582
2715	1.585129892
2716	1.58483329
2717	1.584804475
2718	1.584589044
2719	1.584573796
2720	1.584381572
2721	1.584258558
2722	1.583611782
2723	1.582890855
2724	1.582724688
2725	1.582450971
2726	1.582393029
2727	1.582177045
2728	1.581902077
2729	1.58141684
2730	1.581357959
2731	1.581320588
2732	1.581255547
2733	1.58097705
2734	1.580189322
2735	1.57992194
2736	1.579493783
2737	1.579043846
2738	1.57847904
2739	1.578303214
2740	1.578158862
2741	1.578123396
2742	1.57768066
2743	1.577503914
2744	1.577377518
2745	1.576897743
2746	1.576732875
2747	1.576246137
2748	1.576228887
2749	1.576125991
2750	1.576080101
2751	1.576073977
2752	1.57568456
2753	1.575622852
2754	1.575526879
2755	1.575421999
2756	1.575037686
2757	1.574997408
2758	1.574775246
2759	1.574519617
2760	1.57450605
2761	1.574496396
2762	1.574478252
2763	1.57445719
2764	1.574394251
2765	1.573990744
2766	1.573771241
2767	1.573568602
2768	1.573482768
2769	1.573404564
2770	1.573216607
2771	1.573072807
2772	1.572990404
2773	1.572612035
2774	1.572605693
2775	1.572287212
2776	1.572234429
2777	1.572179866
2778	1.572165986
2779	1.571734211
2780	1.571463425
2781	1.571200919
2782	1.570927902
2783	1.570881128
2784	1.570658593
2785	1.570349172
2786	1.569455783
2787	1.569303655
2788	1.569094934
2789	1.568749734
2790	1.568588819
2791	1.568449444
2792	1.568153066
2793	1.567534187
2794	1.567418224
2795	1.56727781
2796	1.567211692
2797	1.567046193
2798	1.566750099
2799	1.566537585
2800	1.566457674
2801	1.565572194
2802	1.565420068
2803	1.565239243
2804	1.565123249
2805	1.565114597
2806	1.565063732
2807	1.564917382
2808	1.564791202
2809	1.564593882
2810	1.564366379
2811	1.56433467
2812	1.564320973
2813	1.563798607
2814	1.5633796
2815	1.563287051
2816	1.563147329
2817	1.563082841
2818	1.562840621
2819	1.562787942
2820	1.562614484
2821	1.562189598
2822	1.561698944
2823	1.561584248
2824	1.561477773
2825	1.56142426
2826	1.561322099
2827	1.561125535
2828	1.560902946
2829	1.560793358
2830	1.560657153
2831	1.559245682
2832	1.559158061
2833	1.558878836
2834	1.55877504
2835	1.558754198
2836	1.558600815
2837	1.558596678
2838	1.558483979
2839	1.558427027
2840	1.558343897
2841	1.558004746
2842	1.558004043
2843	1.55780976
2844	1.557712287
2845	1.557330584
2846	1.557323154
2847	1.556952898
2848	1.556706538
2849	1.556670129
2850	1.556150986
2851	1.556035624
2852	1.55591643
2853	1.55569771
2854	1.555470932
2855	1.555418505
2856	1.555123166
2857	1.554967172
2858	1.554782174
2859	1.554629107
2860	1.554598275
2861	1.554527742
2862	1.554441254
2863	1.554238198
2864	1.554070042
2865	1.553786539
2866	1.553764976
2867	1.553561732
2868	1.55309849
2869	1.553016745
2870	1.552835545
2871	1.552252512
2872	1.552126702
2873	1.552055751
2874	1.551989511
2875	1.551914523
2876	1.551772318
2877	1.551762109
2878	1.551023804
2879	1.550750926
2880	1.550386392
2881	1.550195836
2882	1.550161746
2883	1.549868142
2884	1.549272578
2885	1.549249804
2886	1.549237288
2887	1.548683734
2888	1.548618563
2889	1.548389278
2890	1.548153058
2891	1.548042106
2892	1.5479461
2893	1.547825235
2894	1.547727883
2895	1.547580407
2896	1.547379155
2897	1.547258943
2898	1.547003891
2899	1.54689131
2900	1.546676275
2901	1.546345644
2902	1.546325183
2903	1.546218138
2904	1.546023044
2905	1.545952161
2906	1.5450336
2907	1.544937008
2908	1.544881709
2909	1.544758981
2910	1.544178962
2911	1.543996432
2912	1.543988986
2913	1.543687237
2914	1.543672603
2915	1.543502645
2916	1.543493726
2917	1.542846158
2918	1.542629503
2919	1.542444722
2920	1.542375907
2921	1.542194662
2922	1.542118845
2923	1.542042839
2924	1.54146395
2925	1.54144998
2926	1.541051998
2927	1.541034804
2928	1.540808225
2929	1.540771763
2930	1.540600154
2931	1.540307067
2932	1.539978522
2933	1.539882572
2934	1.539874689
2935	1.539807086
2936	1.539652123
2937	1.539190984
2938	1.538949405
2939	1.538900466
2940	1.538754038
2941	1.538598778
2942	1.538534885
2943	1.538413058
2944	1.53812692
2945	1.538098892
2946	1.53798926
2947	1.537950403
2948	1.537852481
2949	1.537752516
2950	1.53769802
2951	1.537690076
2952	1.537491715
2953	1.537090945
2954	1.537029431
2955	1.536850024
2956	1.536807053
2957	1.536563097
2958	1.536554225
2959	1.536247935
2960	1.535884839
2961	1.535770517
2962	1.535684965
2963	1.535030318
2964	1.534893501
2965	1.534639225
2966	1.534574395
2967	1.534245954
2968	1.53415751
2969	1.534099626
2970	1.534023964
2971	1.53384896
2972	1.533658835
2973	1.533554701
2974	1.533438573
2975	1.533367386
2976	1.53334447
2977	1.533316167
2978	1.533127612
2979	1.532204944
2980	1.532090617
2981	1.53197245
2982	1.531777362
2983	1.531453604
2984	1.531321646
2985	1.53115205
2986	1.5310135
2987	1.53065045
2988	1.530555471
2989	1.530547928
2990	1.530404566
2991	1.530332456
2992	1.52997739
2993	1.529882182
2994	1.529733217
2995	1.529598071
2996	1.52859222
2997	1.528476699
2998	1.528379065
2999	1.528255315
3000	1.528151702
3001	1.528098013
3002	1.528046238
3003	1.5275521
3004	1.527415584
3005	1.527384653
3006	1.527258184
3007	1.52694366
3008	1.526851461
3009	1.526742928
3010	1.526539121
3011	1.526486491
3012	1.52618434
3013	1.52609471
3014	1.526044336
3015	1.525989849
3016	1.525331151
3017	1.525322383
3018	1.525281433
3019	1.524841278
3020	1.524745672
3021	1.524728737
3022	1.524533516
3023	1.524500602
3024	1.52434725
3025	1.524272742
3026	1.524133067
3027	1.523389671
3028	1.523133392
3029	1.523088559
3030	1.523080421
3031	1.522306148
3032	1.522201002
3033	1.521719421
3034	1.521318585
3035	1.521297058
3036	1.520245949
3037	1.51994543
3038	1.519743469
3039	1.519601481
3040	1.519496978
3041	1.519383191
3042	1.519344003
3043	1.519197011
3044	1.51908897
3045	1.518405369
3046	1.517908843
3047	1.517827848
3048	1.517563952
3049	1.51734952
3050	1.517259217
3051	1.516983792
3052	1.516921088
3053	1.516813938
3054	1.516750245
3055	1.516688165
3056	1.516582531
3057	1.516482406
3058	1.516391117
3059	1.515427261
3060	1.51529902
3061	1.5152134
3062	1.515205744
3063	1.515084235
3064	1.51502768
3065	1.514849947
3066	1.514834064
3067	1.514817321
3068	1.514601484
3069	1.514473518
3070	1.514178521
3071	1.514116952
3072	1.514010909
3073	1.513897705
3074	1.51384647
3075	1.513738072
3076	1.513440651
3077	1.513311662
3078	1.513263531
3079	1.51313725
3080	1.512956792
3081	1.5127464
3082	1.512644142
3083	1.512491382
3084	1.512429131
3085	1.512366871
3086	1.512227679
3087	1.512168406
3088	1.512159604
3089	1.512040108
3090	1.512025573
3091	1.511979242
3092	1.511972231
3093	1.511474136
3094	1.51134948
3095	1.511244135
3096	1.510877849
3097	1.510849114
3098	1.510650775
3099	1.5105333
3100	1.510365032
3101	1.510257839
3102	1.510243337
3103	1.510099555
3104	1.510059819
3105	1.509869531
3106	1.509690989
3107	1.509552902
3108	1.509395238
3109	1.509296338
3110	1.509230645
3111	1.509220633
3112	1.508758028
3113	1.508628713
3114	1.508576329
3115	1.508367242
3116	1.508331713
3117	1.508232331
3118	1.507854201
3119	1.507683811
3120	1.507636491
3121	1.507516676
3122	1.507427756
3123	1.507382444
3124	1.507223962
3125	1.507219236
3126	1.50655599
3127	1.506540743
3128	1.5056412
3129	1.50554325
3130	1.505496658
3131	1.505461529
3132	1.505413688
3133	1.505251453
3134	1.505158045
3135	1.504904161
3136	1.504723962
3137	1.504636612
3138	1.504601347
3139	1.504520952
3140	1.504509901
3141	1.504328607
3142	1.503897209
3143	1.503861644
3144	1.503599269
3145	1.503595636
3146	1.503589212
3147	1.503332641
3148	1.503324903
3149	1.50313541
3150	1.50290142
3151	1.502822219
3152	1.502678853
3153	1.502631021
3154	1.502259579
3155	1.502200607
3156	1.502195366
3157	1.501995427
3158	1.501859661
3159	1.501770713
3160	1.501388439
3161	1.501382789
3162	1.500916294
3163	1.500040777
3164	1.499996035
3165	1.499865686
3166	1.49942644
3167	1.499421339
3168	1.499393293
3169	1.499125519
3170	1.499120623
3171	1.498896782
3172	1.498812287
3173	1.498540138
3174	1.498383574
3175	1.498331338
3176	1.498185704
3177	1.49775228
3178	1.497744036
3179	1.497613937
3180	1.497415587
3181	1.497275763
3182	1.497189583
3183	1.497111113
3184	1.496717458
3185	1.496604154
3186	1.496541049
3187	1.496510161
3188	1.496285836
3189	1.495941472
3190	1.495825074
3191	1.495692269
3192	1.495473728
3193	1.49527439
3194	1.495212968
3195	1.495210477
3196	1.495191631
3197	1.495142005
3198	1.495064297
3199	1.494927391
3200	1.494642602
3201	1.494399744
3202	1.494217338
3203	1.493944271
3204	1.493675789
3205	1.493667889
3206	1.493133323
3207	1.492429325
3208	1.492349144
3209	1.49216224
3210	1.491928298
3211	1.491853657
3212	1.491832938
3213	1.49182521
3214	1.491797387
3215	1.491710259
3216	1.491621003
3217	1.491617549
3218	1.491612987
